relative_path,actor_id,label,split,source,source_sha1
Actor_04/03-01-05-02-02-01-04.wav,04,angry,train,RAVDESS,6ea6e06fa8f2445b2d8bf80065c14704ac490148
Actor_04/03-01-05-02-02-02-04.wav,04,angry,train,RAVDESS,f833ca467ba04031b9dcfd4819c9313c97fc7abd
Actor_04/03-01-06-01-01-01-04.wav,04,fear,train,RAVDESS,3b5479100d2d8875d3f2b984666facc40b661cae
Actor_04/03-01-06-01-01-02-04.wav,04,fear,train,RAVDESS,8c545a2a1737b661dff3eb1dd57f4dd4986738e9
Actor_04/03-01-06-01-02-01-04.wav,04,fear,train,RAVDESS,9b793a5347e373c377b485245bb5b3848d2c3b9a
Actor_04/03-01-06-01-02-02-04.wav,04,fear,train,RAVDESS,a9d058352e716a8e1962eb540a8d4682022d254f
Actor_04/03-01-06-02-01-01-04.wav,04,fear,train,RAVDESS,90f270a8002510656cb823a037b5819fba37aab6
Actor_04/03-01-06-02-01-02-04.wav,04,fear,train,RAVDESS,a4d7d731118301efe9e8fcaec203044ee6324936
Actor_04/03-01-06-02-02-01-04.wav,04,fear,train,RAVDESS,6f6c75884fa930be4f089eca801dd717a916ab97
Actor_04/03-01-06-02-02-02-04.wav,04,fear,train,RAVDESS,2ae91b859846c7374984060532d52e3bb03d0c84
Actor_04/03-01-07-01-01-01-04.wav,04,disgust,train,RAVDESS,0b1cb8d4ba07afc65bdd9ff7face35ebcf622ba0
Actor_04/03-01-07-01-01-02-04.wav,04,disgust,train,RAVDESS,ed322657b362e7a6d62eaec39a8e15d6a156c2eb
Actor_04/03-01-07-01-02-01-04.wav,04,disgust,train,RAVDESS,5963ba51b09f362a1df6a17e2dd1253099798704
Actor_04/03-01-07-01-02-02-04.wav,04,disgust,train,RAVDESS,31dc3e1bf1438c29130ac0447a900b2e6a827ebd
Actor_04/03-01-07-02-01-01-04.wav,04,disgust,train,RAVDESS,2ba6f2247a9e6dabf0e4c96261b2854f9f3d473c
Actor_04/03-01-07-02-01-02-04.wav,04,disgust,train,RAVDESS,baa8688da70ebff732377db8c18c4c974652efd4
Actor_04/03-01-07-02-02-01-04.wav,04,disgust,train,RAVDESS,4288a329ae123d4362cd46ff6a1aa6fba87489d7
Actor_04/03-01-07-02-02-02-04.wav,04,disgust,train,RAVDESS,7bd4eeb341388dee3e4fae9c742015ddc0e3ac04
Actor_04/03-01-08-01-01-01-04.wav,04,surprise,train,RAVDESS,ea1278996306ffca1806ebffc90074b540e43725
Actor_04/03-01-08-01-01-02-04.wav,04,surprise,train,RAVDESS,4c35b55d5a137c34ff6738bfdf169d7edfc51a78
Actor_04/03-01-08-01-02-01-04.wav,04,surprise,train,RAVDESS,c1a9d7c3130ae817cd59c2ca4aa547d3dfcb4076
Actor_04/03-01-08-01-02-02-04.wav,04,surprise,train,RAVDESS,c27e0e60c26cac48b444e63096f81436f89ef1a2
Actor_04/03-01-08-02-01-01-04.wav,04,surprise,train,RAVDESS,8c1e45c8dca5b0749e4eeec0aee223e5f1f11d24
Actor_04/03-01-08-02-01-02-04.wav,04,surprise,train,RAVDESS,ebcba8908707d7f4b83be24f1ba6fd76bc93d7e6
Actor_04/03-01-08-02-02-01-04.wav,04,surprise,train,RAVDESS,5a6b79de07741227f2fb5e035921e2f0dd95244b
Actor_04/03-01-08-02-02-02-04.wav,04,surprise,train,RAVDESS,f3d45d881be9501603514c03d6c3f11f15e2dc88
Actor_05/03-01-01-01-01-01-05.wav,05,neutral,train,RAVDESS,23d39595f4b93105c54a42f3af05530f67e61adf
Actor_05/03-01-01-01-01-02-05.wav,05,neutral,train,RAVDESS,5c8be5d5a7237b311786a66039d8ebb87ba2d381
Actor_05/03-01-01-01-02-01-05.wav,05,neutral,train,RAVDESS,24836f460de787226975b62f8a045857a4d69005
Actor_05/03-01-01-01-02-02-05.wav,05,neutral,train,RAVDESS,458182d77c6e73e5aadec0b5786447ae986dd809
Actor_05/03-01-02-01-01-01-05.wav,05,neutral,train,RAVDESS,e4b2940fbae55d68b5f22194acf1efe796933e85
Actor_05/03-01-02-01-01-02-05.wav,05,neutral,train,RAVDESS,6e8e97e2ad22aefa179e1a7ff633ac3d23d323e9
Actor_05/03-01-02-01-02-01-05.wav,05,neutral,train,RAVDESS,b3cc46e5cd4c3e8ec489b0e9d7300f1b8a10782d
Actor_05/03-01-02-01-02-02-05.wav,05,neutral,train,RAVDESS,8f3aaec127f3da9451c8b7a1ae70547647fba4dc
Actor_05/03-01-02-02-01-01-05.wav,05,neutral,train,RAVDESS,29c6135fc6468124fa59029587b78faa9770d11a
Actor_05/03-01-02-02-01-02-05.wav,05,neutral,train,RAVDESS,ca43e1149783f64ca8164e092d2d144c5a78e56c
Actor_05/03-01-02-02-02-01-05.wav,05,neutral,train,RAVDESS,ebb842452aa22f9dac18d5438cc71550974e27d8
Actor_05/03-01-02-02-02-02-05.wav,05,neutral,train,RAVDESS,6a58264e2dc9e49c0c1de7c10b335827579a059f
Actor_05/03-01-03-01-01-01-05.wav,05,happy,train,RAVDESS,47eeeac520d031ee78c6ba7fce6abeb8f022f4b7
Actor_05/03-01-03-01-01-02-05.wav,05,happy,train,RAVDESS,996730497ee01b46a2c868831c648b964ff79b77
Actor_05/03-01-03-01-02-01-05.wav,05,happy,train,RAVDESS,4f353780161aa2c5847fe0fb0c4214d13bb5cc4f
Actor_05/03-01-03-01-02-02-05.wav,05,happy,train,RAVDESS,a5c478c648276f380ff4ffdc17c3ec17ea322713
Actor_05/03-01-03-02-01-01-05.wav,05,happy,train,RAVDESS,f91f65ee458d7824d3378f3dc856dfff7bd74740
Actor_05/03-01-03-02-01-02-05.wav,05,happy,train,RAVDESS,abe5ed7513061904971bacd5054834cb4a1c215e
Actor_05/03-01-03-02-02-01-05.wav,05,happy,train,RAVDESS,9b8465dc99354352d3df6b9ad563166e8d9bc199
Actor_05/03-01-03-02-02-02-05.wav,05,happy,train,RAVDESS,020cadb0edc91ea7e1755fa5b1805df14158f745
Actor_05/03-01-04-01-01-01-05.wav,05,sad,train,RAVDESS,d4256e4478669934d7def4c27c00bcb47bd977aa
Actor_05/03-01-04-01-01-02-05.wav,05,sad,train,RAVDESS,c7ab3087cc24fec08f87956cd569ea8efe427746
Actor_05/03-01-04-01-02-01-05.wav,05,sad,train,RAVDESS,f73d436461e1c2a1a9196de1ac45682b3fbfe1f8
Actor_05/03-01-04-01-02-02-05.wav,05,sad,train,RAVDESS,5714db8609ea2895236db10d5a1c5f69335cec8b
Actor_05/03-01-04-02-01-01-05.wav,05,sad,train,RAVDESS,71952ab1ccd77491c2ba79f40de25b031c0ba14f
Actor_05/03-01-04-02-01-02-05.wav,05,sad,train,RAVDESS,53b794ecad60e23090f9d5877f721bf7b9c0ced8
Actor_05/03-01-04-02-02-01-05.wav,05,sad,train,RAVDESS,4aa2c7036fe759c10b447686758936c2cab3b66c
Actor_05/03-01-04-02-02-02-05.wav,05,sad,train,RAVDESS,b1913de3c799882e2e02c65449d6cdb37c727ca7
Actor_05/03-01-05-01-01-01-05.wav,05,angry,train,RAVDESS,801abdc742dbc02c97c8b3859cceaad33b02baf5
Actor_05/03-01-05-01-01-02-05.wav,05,angry,train,RAVDESS,ebeb30d55f1211d3ad7c71a08926e2cf70d0e3b9
Actor_05/03-01-05-01-02-01-05.wav,05,angry,train,RAVDESS,9280164560d5a49310602886636b6e013f471282
Actor_05/03-01-05-01-02-02-05.wav,05,angry,train,RAVDESS,eea947249660f828dac9de790c18c18f51643daf
Actor_05/03-01-05-02-01-01-05.wav,05,angry,train,RAVDESS,22f9c428afb09c28aed4798153724a90028a2f02
Actor_05/03-01-05-02-01-02-05.wav,05,angry,train,RAVDESS,d048e3e1a90efb935014f336a69ee0bbebeff0c1
Actor_05/03-01-05-02-02-01-05.wav,05,angry,train,RAVDESS,143a008c70663a33f551bb39df589994ca51ea40
Actor_05/03-01-05-02-02-02-05.wav,05,angry,train,RAVDESS,1727ce6b4c33bb6c65562a49fbc3dc46815a4a6e
Actor_05/03-01-06-01-01-01-05.wav,05,fear,train,RAVDESS,61c8e684f9044a6186145a3fa76695a187e2e847
Actor_05/03-01-06-01-01-02-05.wav,05,fear,train,RAVDESS,06e350ff274a7fd3faa3cbedb4764247ed2932c9
Actor_05/03-01-06-01-02-01-05.wav,05,fear,train,RAVDESS,1905be1613dede9dc9e79d5fef0ffe2d68c0462b
Actor_05/03-01-06-01-02-02-05.wav,05,fear,train,RAVDESS,a755e943265a488b80f89b60cc274efea7ec72a5
Actor_05/03-01-06-02-01-01-05.wav,05,fear,train,RAVDESS,faf23be037bfc3b4b88c15470c110fa88e7b366f
Actor_05/03-01-06-02-01-02-05.wav,05,fear,train,RAVDESS,76acfcc7404e7f8baf043175d3a69424ac84bc9d
Actor_05/03-01-06-02-02-01-05.wav,05,fear,train,RAVDESS,79a630113b554939c892827c73b9b0167a77ed87
Actor_05/03-01-06-02-02-02-05.wav,05,fear,train,RAVDESS,571e46b63cbad7d819b2d1b73588ca3f82fd000f
Actor_05/03-01-07-01-01-01-05.wav,05,disgust,train,RAVDESS,88a52a2ea2e2c47e13afbe87ad7033ea5bf06996
Actor_05/03-01-07-01-01-02-05.wav,05,disgust,train,RAVDESS,4b66d2803d4ff0fcb384c70ab5a36b1f130b011f
Actor_05/03-01-07-01-02-01-05.wav,05,disgust,train,RAVDESS,f3bb29bd74f5bf5efb8c57593f4c46f1095007d3
Actor_05/03-01-07-01-02-02-05.wav,05,disgust,train,RAVDESS,1f11d17280591d96755dc512fcfcb09e62da8506
Actor_05/03-01-07-02-01-01-05.wav,05,disgust,train,RAVDESS,2351d9dd677469823bcc2fd099d6e87efbeeb3f7
Actor_05/03-01-07-02-01-02-05.wav,05,disgust,train,RAVDESS,6b9fc4ad23d6865b8531e533a44e317d0568f36f
Actor_05/03-01-07-02-02-01-05.wav,05,disgust,train,RAVDESS,9d718996eea270878689e34ca34ff3c39f856001
Actor_05/03-01-07-02-02-02-05.wav,05,disgust,train,RAVDESS,d8fd222a8fe2abaadcd198bd0de5f9971f9dd428
Actor_05/03-01-08-01-01-01-05.wav,05,surprise,train,RAVDESS,8f6242f66fef133711634903764107e6f56e712e
Actor_05/03-01-08-01-01-02-05.wav,05,surprise,train,RAVDESS,87f1e5fd7ba588217626d3ed06303ea1bc261896
Actor_05/03-01-08-01-02-01-05.wav,05,surprise,train,RAVDESS,10c65b2f4c2984286578968a70b6d57b51d8b2bc
Actor_05/03-01-08-01-02-02-05.wav,05,surprise,train,RAVDESS,76b828178905a244a303bd729231baa390e7e13e
Actor_05/03-01-08-02-01-01-05.wav,05,surprise,train,RAVDESS,f7362a6f653916a131fb63fd6040de5c9e631648
Actor_05/03-01-08-02-01-02-05.wav,05,surprise,train,RAVDESS,d2b0bd5fec7604fb3f7d7300e90426a868bddade
Actor_05/03-01-08-02-02-01-05.wav,05,surprise,train,RAVDESS,ac13e993dd6f59a0f027dd0ce5171df2cf1c150e
Actor_05/03-01-08-02-02-02-05.wav,05,surprise,train,RAVDESS,f9c16020b1ba1429111089da1ca1daf4142f99aa
Actor_06/03-01-01-01-01-01-06.wav,06,neutral,train,RAVDESS,05f7d3f800925add09e303a767ed18b830c5208d
Actor_06/03-01-01-01-01-02-06.wav,06,neutral,train,RAVDESS,209699cafe928e40c77af46728fbb95f2653a04a
Actor_06/03-01-01-01-02-01-06.wav,06,neutral,train,RAVDESS,392946ccfb7cd9b8a8134843cfe9fbed95bbe17f
Actor_06/03-01-01-01-02-02-06.wav,06,neutral,train,RAVDESS,daa8750b4e1080522fc8fd3ebda1c4d49724d103
Actor_06/03-01-02-01-01-01-06.wav,06,neutral,train,RAVDESS,721b08548859cdd2200202ed2600b1fe88b2965f
Actor_06/03-01-02-01-01-02-06.wav,06,neutral,train,RAVDESS,33019fe48f5e66db53fb5e180c79b861a7527de8
Actor_06/03-01-02-01-02-01-06.wav,06,neutral,train,RAVDESS,cc563dc9ecc2b5636b8e664a133e0f905f35bf71
Actor_06/03-01-02-01-02-02-06.wav,06,neutral,train,RAVDESS,1c2df89aff53dfe853fdbb850264d196c0f1cb9d
Actor_06/03-01-02-02-01-01-06.wav,06,neutral,train,RAVDESS,c7d7b14daa100c75b3fdec09e10e0443b69a2b6a
Actor_06/03-01-02-02-01-02-06.wav,06,neutral,train,RAVDESS,a650f1d8607d335c7cf9fcffa825276061780809
Actor_06/03-01-02-02-02-01-06.wav,06,neutral,train,RAVDESS,d6e0e456128f908fd79cce9c779a15f37ff728eb
Actor_06/03-01-02-02-02-02-06.wav,06,neutral,train,RAVDESS,3abb77673729e580cbdff90f36064c2ce301c198
Actor_06/03-01-03-01-01-01-06.wav,06,happy,train,RAVDESS,d104d001dac4d349c51e571bc2fca80435bd5363
Actor_06/03-01-03-01-01-02-06.wav,06,happy,train,RAVDESS,e557ea420c04e82c66b8efd9cfedc336d45329f1
Actor_06/03-01-03-01-02-01-06.wav,06,happy,train,RAVDESS,2eeabe630121fca6c03c56c1ff92c65c98ac7f3d
Actor_06/03-01-03-01-02-02-06.wav,06,happy,train,RAVDESS,e25c9b3e467b3311d534ef481c62af58f62a9bad
Actor_06/03-01-03-02-01-01-06.wav,06,happy,train,RAVDESS,7c7f0dab850029eff69c0b175c9fc5b408040ee3
Actor_06/03-01-03-02-01-02-06.wav,06,happy,train,RAVDESS,45e256aea81c2ea335f41c88a2ef450150a85355
Actor_06/03-01-03-02-02-01-06.wav,06,happy,train,RAVDESS,018fe23ee6a608075a4fda200b676f77a4c3ed9d
Actor_06/03-01-03-02-02-02-06.wav,06,happy,train,RAVDESS,c30b97fd9956a82c6aff8343c3ac94063ae4f4e8
Actor_06/03-01-04-01-01-01-06.wav,06,sad,train,RAVDESS,47dc397a26559612cf298dd7607f191d651fc70a
Actor_06/03-01-04-01-01-02-06.wav,06,sad,train,RAVDESS,d320e421102b6c9c5ddb127eed12550926cf8983
Actor_06/03-01-04-01-02-01-06.wav,06,sad,train,RAVDESS,fba894ac45b4b3aaa19a05cb59fd122ced120d17
Actor_06/03-01-04-01-02-02-06.wav,06,sad,train,RAVDESS,e1de82c389d44552d432b6ec0ee8ca7014d3f31e
Actor_06/03-01-04-02-01-01-06.wav,06,sad,train,RAVDESS,e032105bcb24dcb7b223bc62df28d7157099e0aa
Actor_06/03-01-04-02-01-02-06.wav,06,sad,train,RAVDESS,c041e46b5540635b708b80a11ef2f609ea360bcb
Actor_06/03-01-04-02-02-01-06.wav,06,sad,train,RAVDESS,615f764ad9537a0d8648b9d3f2f05031ea53ea7f
Actor_06/03-01-04-02-02-02-06.wav,06,sad,train,RAVDESS,60b1f556c2bcedffda53607954a3c2f5c088a822
Actor_06/03-01-05-01-01-01-06.wav,06,angry,train,RAVDESS,f0698a47a85848e1482225b71218be3710a7ab06
Actor_06/03-01-05-01-01-02-06.wav,06,angry,train,RAVDESS,dbed03fbfa4e0b193df4dfd747314a2db5e46478
Actor_06/03-01-05-01-02-01-06.wav,06,angry,train,RAVDESS,20aea9aaf798686581df05c3a33097df2f53e313
Actor_06/03-01-05-01-02-02-06.wav,06,angry,train,RAVDESS,24cdd4e2d7e3d7a285f439fd087fd1cf552c9291
Actor_06/03-01-05-02-01-01-06.wav,06,angry,train,RAVDESS,1e996529b16c9fc95a24d6edc751c22bc283692f
Actor_06/03-01-05-02-01-02-06.wav,06,angry,train,RAVDESS,62547b7829e83a15fb610eda08e5a81644aa8740
Actor_06/03-01-05-02-02-01-06.wav,06,angry,train,RAVDESS,b5d245629100204a170fd85de8294c6883dd7b48
Actor_06/03-01-05-02-02-02-06.wav,06,angry,train,RAVDESS,e98aa95afd69f244c6586b4dfaba14fd5945ae82
Actor_06/03-01-06-01-01-01-06.wav,06,fear,train,RAVDESS,6a3ae981c1c19084ba95264734b743a8a04bd76b
Actor_06/03-01-06-01-01-02-06.wav,06,fear,train,RAVDESS,3128cb81ef9b2138541286273c20bc7e208af919
Actor_06/03-01-06-01-02-01-06.wav,06,fear,train,RAVDESS,1a376511f7e75f6a58f1fc209ff75f53f87be0e2
Actor_06/03-01-06-01-02-02-06.wav,06,fear,train,RAVDESS,706857cf7ba7ab48f61ad2a2863ca7ec47cf4630
Actor_06/03-01-06-02-01-01-06.wav,06,fear,train,RAVDESS,8678a6b4bb501ee9719e616e5ef4b67058a41a46
Actor_06/03-01-06-02-01-02-06.wav,06,fear,train,RAVDESS,a45c3f03ec5b6c12c9ab533547c7d14098219090
Actor_06/03-01-06-02-02-01-06.wav,06,fear,train,RAVDESS,6fcf28fb1f86e3cbcd25a7b5ceac5d144e588926
Actor_06/03-01-06-02-02-02-06.wav,06,fear,train,RAVDESS,06fdb4093abec07cdea40adb761dbf2f9076b1c3
Actor_06/03-01-07-01-01-01-06.wav,06,disgust,train,RAVDESS,9a86bda4acfdfadfb4bec3954839024a733783af
Actor_06/03-01-07-01-01-02-06.wav,06,disgust,train,RAVDESS,2d8db7332a275f19fb86b1af757d5d9630b19e71
Actor_06/03-01-07-01-02-01-06.wav,06,disgust,train,RAVDESS,2fbe552cb25ab955ad50863df8b4752b9fd768fb
Actor_06/03-01-07-01-02-02-06.wav,06,disgust,train,RAVDESS,ad3a1767c218716df6e59957ffa9405de32f6ef0
Actor_06/03-01-07-02-01-01-06.wav,06,disgust,train,RAVDESS,38e0df4b175bc21c690aa374e994cbfd0755fd9b
Actor_06/03-01-07-02-01-02-06.wav,06,disgust,train,RAVDESS,229d302c5a04cc1ce15ae7c147c965ac54907f96
Actor_06/03-01-07-02-02-01-06.wav,06,disgust,train,RAVDESS,15b6084af31c4ea4b6e281c005ff3b2ed98837eb
Actor_06/03-01-07-02-02-02-06.wav,06,disgust,train,RAVDESS,f6251104209cb836c30847390994add49d3687e1
Actor_06/03-01-08-01-01-01-06.wav,06,surprise,train,RAVDESS,3e5abb25a20da7af12e6b9f8ac72a489406e2555
Actor_06/03-01-08-01-01-02-06.wav,06,surprise,train,RAVDESS,3ee09895e9059e6302061b881e9d52e2e8f77219
Actor_06/03-01-08-01-02-01-06.wav,06,surprise,train,RAVDESS,45c15f134374e9b17658b218dfb95054e5a24656
Actor_06/03-01-08-01-02-02-06.wav,06,surprise,train,RAVDESS,4d8b9e6099ef9167f8754dc6140265ee6dac5f5f
Actor_06/03-01-08-02-01-01-06.wav,06,surprise,train,RAVDESS,421edac3a46b13b947a1e873ec992e87a697d246
Actor_06/03-01-08-02-01-02-06.wav,06,surprise,train,RAVDESS,9a450f42d4bd00dc07543f6a27965eaab16003c7
Actor_06/03-01-08-02-02-01-06.wav,06,surprise,train,RAVDESS,cbd079b222e28e331bd0f71934ae758d9a206593
Actor_06/03-01-08-02-02-02-06.wav,06,surprise,train,RAVDESS,e03e7938879e9d43a02d8be970b149d537be5655
Actor_07/03-01-01-01-01-01-07.wav,07,neutral,train,RAVDESS,e0d9f237cd9af5faafaf53a9bde7bc76548615ed
Actor_07/03-01-01-01-01-02-07.wav,07,neutral,train,RAVDESS,0bc587f8bc5f7334bd3c9ed8cac7478b66de6f33
Actor_07/03-01-01-01-02-01-07.wav,07,neutral,train,RAVDESS,1b80a1061c2d96eb644aa602a0bd5c7109d4b703
Actor_07/03-01-01-01-02-02-07.wav,07,neutral,train,RAVDESS,3d7d0817e7dd2f524cf343d451ad19bdaf7e06c6
Actor_07/03-01-02-01-01-01-07.wav,07,neutral,train,RAVDESS,575ea05f1ec10dc39cd11be659f6ef9149a81ff2
Actor_07/03-01-02-01-01-02-07.wav,07,neutral,train,RAVDESS,65b8a974f3aecae5f9b1cefe91daefeb12efca01
Actor_07/03-01-02-01-02-01-07.wav,07,neutral,train,RAVDESS,f1cc7a0fbab1fe95ca38229ff3b3bb2b45a172c3
Actor_07/03-01-02-01-02-02-07.wav,07,neutral,train,RAVDESS,9be728b2360bd32970576f06d0322fbd64cc78d4
Actor_07/03-01-02-02-01-01-07.wav,07,neutral,train,RAVDESS,0727e9512a1eb7ba6637c989fab231e745accce6
Actor_07/03-01-02-02-01-02-07.wav,07,neutral,train,RAVDESS,f8b1c00688538e413c95ac53ced3d94bbe7f317b
Actor_07/03-01-02-02-02-01-07.wav,07,neutral,train,RAVDESS,e60710355fcc81463d4ffd22863c5655d2a85a09
Actor_07/03-01-02-02-02-02-07.wav,07,neutral,train,RAVDESS,b3312a01967017e6eda3d5a212f6c6489d08d164
Actor_07/03-01-03-01-01-01-07.wav,07,happy,train,RAVDESS,76d159b19f0e7d65fa81dcb0a717ab5a248a8c13
Actor_07/03-01-03-01-01-02-07.wav,07,happy,train,RAVDESS,b15945201fb3caf1a15f8a3b7e7bee2a96f5e738
Actor_07/03-01-03-01-02-01-07.wav,07,happy,train,RAVDESS,80eaa3e7f73471239582cff87ec7ba52543eff86
Actor_07/03-01-03-01-02-02-07.wav,07,happy,train,RAVDESS,80eaa3e7f73471239582cff87ec7ba52543eff86
Actor_07/03-01-03-02-01-01-07.wav,07,happy,train,RAVDESS,3f721bc6a3837d918aacffcc2af1ce6bb6a5bfa7
Actor_07/03-01-03-02-01-02-07.wav,07,happy,train,RAVDESS,b4713dad93d039176b2f58ba4f541228fb4098ac
Actor_07/03-01-03-02-02-01-07.wav,07,happy,train,RAVDESS,8d7832febe4e7a6314941cc6fd1768505090e6c0
Actor_07/03-01-03-02-02-02-07.wav,07,happy,train,RAVDESS,fd5a349c55ba3f5f1473edd4637e716d86a83c11
Actor_07/03-01-04-01-01-01-07.wav,07,sad,train,RAVDESS,44f3676bf766a4d032661e6f7d620fc879eb95cd
Actor_07/03-01-04-01-01-02-07.wav,07,sad,train,RAVDESS,409334d5a41b468579cdd6641be12e4c22532173
Actor_07/03-01-04-01-02-01-07.wav,07,sad,train,RAVDESS,7c26e0044f7ddf5657a90b1d50e54b89d23ffd9b
Actor_07/03-01-04-01-02-02-07.wav,07,sad,train,RAVDESS,71527eb5a19dc2b62b7492f8cc1e9ecc27ff49c1
Actor_07/03-01-04-02-01-01-07.wav,07,sad,train,RAVDESS,9563d7263ba3090374710bf4e0c9a206bdc4bfbc
Actor_07/03-01-04-02-01-02-07.wav,07,sad,train,RAVDESS,1f4f7858c3d229a84f235be3b7ca474b17e146dd
Actor_07/03-01-04-02-02-01-07.wav,07,sad,train,RAVDESS,54d7e358870e7bf57703a98e49cc5ed358deed52
Actor_07/03-01-04-02-02-02-07.wav,07,sad,train,RAVDESS,9152ff89c8068ae79bf9dc8c101c52770fad55b4
Actor_07/03-01-05-01-01-01-07.wav,07,angry,train,RAVDESS,282f657556626d4af45077bd77b552b1f421ae4e
Actor_07/03-01-05-01-01-02-07.wav,07,angry,train,RAVDESS,8bfb5fd697f90d44fa7a2fe2a65d8ff0440395d6
Actor_07/03-01-05-01-02-01-07.wav,07,angry,train,RAVDESS,ce2a006eab232e7044b57f2cae0ac08b7299ebc8
Actor_07/03-01-05-01-02-02-07.wav,07,angry,train,RAVDESS,dbda5f8c33542985ea8a0580a6aaeb52e6537b39
Actor_07/03-01-05-02-01-01-07.wav,07,angry,train,RAVDESS,b5efe89482c77424ab37e89980a19c5ca3e0b888
Actor_07/03-01-05-02-01-02-07.wav,07,angry,train,RAVDESS,0fe03cd13c41504969b2f62d2f08181393966ec8
Actor_07/03-01-05-02-02-01-07.wav,07,angry,train,RAVDESS,3381151b9c92fe7d48d73d26be7385ae031a4117
Actor_07/03-01-05-02-02-02-07.wav,07,angry,train,RAVDESS,cbfcf7789f743ff3daaba5f66ba8df2ccfae61ad
Actor_07/03-01-06-01-01-01-07.wav,07,fear,train,RAVDESS,344d7751a2774584eca018cc9462a8fb6d53d223
Actor_07/03-01-06-01-01-02-07.wav,07,fear,train,RAVDESS,55534ccc580f4b46fc73d2dc1ed663f970dadbbe
Actor_07/03-01-06-01-02-01-07.wav,07,fear,train,RAVDESS,1cf415a9eda91a2427c20e897ccadedeec790a6e
Actor_07/03-01-06-01-02-02-07.wav,07,fear,train,RAVDESS,366f4ad98793b1c0cccf82c67c039e1771c5692e
Actor_07/03-01-06-02-01-01-07.wav,07,fear,train,RAVDESS,632b73eae2bf0f0d78339d147623422062f18db2
Actor_07/03-01-06-02-01-02-07.wav,07,fear,train,RAVDESS,fe3ebed6d44f170dc4802c1d822ec2e5b7c9a745
Actor_07/03-01-06-02-02-01-07.wav,07,fear,train,RAVDESS,762663178a13ddd3310c688b5f3378715f69f622
Actor_07/03-01-06-02-02-02-07.wav,07,fear,train,RAVDESS,f45fbdf81d1358642c8d16efdefbb594d5d5751a
Actor_07/03-01-07-01-01-01-07.wav,07,disgust,train,RAVDESS,f44159ff7ef017c086390fe8cc4bb3518102f316
Actor_07/03-01-07-01-01-02-07.wav,07,disgust,train,RAVDESS,18cae143e0d801582e0e87adc6875c75a9a2e791
Actor_07/03-01-07-01-02-01-07.wav,07,disgust,train,RAVDESS,644aace67d8bb5bd430da8305d5ee90d5451739c
Actor_07/03-01-07-01-02-02-07.wav,07,disgust,train,RAVDESS,8e06f2a3ff5369e2423cd973741c31202009fb67
Actor_07/03-01-07-02-01-01-07.wav,07,disgust,train,RAVDESS,e9e68ec7514b9c4d6cfebcc1dff56f91bd506610
Actor_07/03-01-07-02-01-02-07.wav,07,disgust,train,RAVDESS,8d16c3a411e5eea9e80c39974a5147e4d8981e56
Actor_07/03-01-07-02-02-01-07.wav,07,disgust,train,RAVDESS,10191f899d3d1e3a41283135b53f42429e5219ec
Actor_07/03-01-07-02-02-02-07.wav,07,disgust,train,RAVDESS,3a23a2c70b5a528fc3437508f0093d921d72d2e7
Actor_07/03-01-08-01-01-01-07.wav,07,surprise,train,RAVDESS,dbd346545d7827c5d8f89af3e068c496261b9526
Actor_07/03-01-08-01-01-02-07.wav,07,surprise,train,RAVDESS,cd435fb0e908bce68134f5530c72bd361ec65a8d
Actor_07/03-01-08-01-02-01-07.wav,07,surprise,train,RAVDESS,b046195a3d0a98ec975d1d2b1c5f4c443a5887e6
Actor_07/03-01-08-01-02-02-07.wav,07,surprise,train,RAVDESS,3e2bc1c1326a11a3404d0d013c7de9136fedb1a8
Actor_07/03-01-08-02-01-01-07.wav,07,surprise,train,RAVDESS,9c3c0e87d55e5c0f28cbc78f274fe50c24ca5ff6
Actor_07/03-01-08-02-01-02-07.wav,07,surprise,train,RAVDESS,be5b323c1d407834c1d231b65a2b679646910ca5
Actor_07/03-01-08-02-02-01-07.wav,07,surprise,train,RAVDESS,6d3f938a63e08a31a6ab56bce01bc3fa54dba42a
Actor_07/03-01-08-02-02-02-07.wav,07,surprise,train,RAVDESS,2ddadcb94b30415b0103c65dc6af331ee46985f7
Actor_08/03-01-01-01-01-01-08.wav,08,neutral,train,RAVDESS,db33e1004a89f0065c6e811837c3985fbff8c5ab
Actor_08/03-01-01-01-01-02-08.wav,08,neutral,train,RAVDESS,df0a889831431f7358691cbd7714049637e4dd80
Actor_08/03-01-01-01-02-01-08.wav,08,neutral,train,RAVDESS,280b686e3a02ca38de3631f72fc8f10e3552ee77
Actor_08/03-01-01-01-02-02-08.wav,08,neutral,train,RAVDESS,c7c5cbf2eddd9ccd8de941c7681d98c352062a76
Actor_08/03-01-02-01-01-01-08.wav,08,neutral,train,RAVDESS,4204db4e79970037c3792ce6f776bb553b99b346
Actor_08/03-01-02-01-01-02-08.wav,08,neutral,train,RAVDESS,d4f204b50454a62d8da880fcacf6ae0afca72582
Actor_08/03-01-02-01-02-01-08.wav,08,neutral,train,RAVDESS,831b1e1f75c3ad9a7cbe8d22fe229007dbafa43b
Actor_08/03-01-02-01-02-02-08.wav,08,neutral,train,RAVDESS,e6269dba01c8e43a8860f9397f0207236ead32ee
Actor_08/03-01-02-02-01-01-08.wav,08,neutral,train,RAVDESS,80d5b8930a380e42e1abcd9c604649f2e7fbd5e4
Actor_08/03-01-02-02-01-02-08.wav,08,neutral,train,RAVDESS,7b1557f38b04d7f6035f1a7501a1daa7294330b4
