synthetic_id,source_relative_path,actor_id,label,split,variant,recipe,seed
04_03-01-01-01-01-01-04_aug1,Actor_04/03-01-01-01-01-01-04.wav,04,neutral,train,1,gain_shift_colored_noise,20260805
04_03-01-01-01-01-01-04_aug2,Actor_04/03-01-01-01-01-01-04.wav,04,neutral,train,2,room_echo_smoothing_noise,20260806
04_03-01-01-01-01-01-04_aug3,Actor_04/03-01-01-01-01-01-04.wav,04,neutral,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
04_03-01-01-01-01-02-04_aug1,Actor_04/03-01-01-01-01-02-04.wav,04,neutral,train,1,gain_shift_colored_noise,20260805
04_03-01-01-01-01-02-04_aug2,Actor_04/03-01-01-01-01-02-04.wav,04,neutral,train,2,room_echo_smoothing_noise,20260806
04_03-01-01-01-01-02-04_aug3,Actor_04/03-01-01-01-01-02-04.wav,04,neutral,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
04_03-01-01-01-02-01-04_aug1,Actor_04/03-01-01-01-02-01-04.wav,04,neutral,train,1,gain_shift_colored_noise,20260805
04_03-01-01-01-02-01-04_aug2,Actor_04/03-01-01-01-02-01-04.wav,04,neutral,train,2,room_echo_smoothing_noise,20260806
04_03-01-01-01-02-01-04_aug3,Actor_04/03-01-01-01-02-01-04.wav,04,neutral,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
04_03-01-01-01-02-02-04_aug1,Actor_04/03-01-01-01-02-02-04.wav,04,neutral,train,1,gain_shift_colored_noise,20260805
04_03-01-01-01-02-02-04_aug2,Actor_04/03-01-01-01-02-02-04.wav,04,neutral,train,2,room_echo_smoothing_noise,20260806
04_03-01-01-01-02-02-04_aug3,Actor_04/03-01-01-01-02-02-04.wav,04,neutral,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
04_03-01-02-01-01-01-04_aug1,Actor_04/03-01-02-01-01-01-04.wav,04,neutral,train,1,gain_shift_colored_noise,20260805
04_03-01-02-01-01-01-04_aug2,Actor_04/03-01-02-01-01-01-04.wav,04,neutral,train,2,room_echo_smoothing_noise,20260806
04_03-01-02-01-01-01-04_aug3,Actor_04/03-01-02-01-01-01-04.wav,04,neutral,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
04_03-01-02-01-01-02-04_aug1,Actor_04/03-01-02-01-01-02-04.wav,04,neutral,train,1,gain_shift_colored_noise,20260805
04_03-01-02-01-01-02-04_aug2,Actor_04/03-01-02-01-01-02-04.wav,04,neutral,train,2,room_echo_smoothing_noise,20260806
04_03-01-02-01-01-02-04_aug3,Actor_04/03-01-02-01-01-02-04.wav,04,neutral,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
04_03-01-02-01-02-01-04_aug1,Actor_04/03-01-02-01-02-01-04.wav,04,neutral,train,1,gain_shift_colored_noise,20260805
04_03-01-02-01-02-01-04_aug2,Actor_04/03-01-02-01-02-01-04.wav,04,neutral,train,2,room_echo_smoothing_noise,20260806
04_03-01-02-01-02-01-04_aug3,Actor_04/03-01-02-01-02-01-04.wav,04,neutral,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
04_03-01-02-01-02-02-04_aug1,Actor_04/03-01-02-01-02-02-04.wav,04,neutral,train,1,gain_shift_colored_noise,20260805
04_03-01-02-01-02-02-04_aug2,Actor_04/03-01-02-01-02-02-04.wav,04,neutral,train,2,room_echo_smoothing_noise,20260806
04_03-01-02-01-02-02-04_aug3,Actor_04/03-01-02-01-02-02-04.wav,04,neutral,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
04_03-01-02-02-01-01-04_aug1,Actor_04/03-01-02-02-01-01-04.wav,04,neutral,train,1,gain_shift_colored_noise,20260805
04_03-01-02-02-01-01-04_aug2,Actor_04/03-01-02-02-01-01-04.wav,04,neutral,train,2,room_echo_smoothing_noise,20260806
04_03-01-02-02-01-01-04_aug3,Actor_04/03-01-02-02-01-01-04.wav,04,neutral,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
04_03-01-02-02-01-02-04_aug1,Actor_04/03-01-02-02-01-02-04.wav,04,neutral,train,1,gain_shift_colored_noise,20260805
04_03-01-02-02-01-02-04_aug2,Actor_04/03-01-02-02-01-02-04.wav,04,neutral,train,2,room_echo_smoothing_noise,20260806
04_03-01-02-02-01-02-04_aug3,Actor_04/03-01-02-02-01-02-04.wav,04,neutral,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
04_03-01-02-02-02-01-04_aug1,Actor_04/03-01-02-02-02-01-04.wav,04,neutral,train,1,gain_shift_colored_noise,20260805
04_03-01-02-02-02-01-04_aug2,Actor_04/03-01-02-02-02-01-04.wav,04,neutral,train,2,room_echo_smoothing_noise,20260806
04_03-01-02-02-02-01-04_aug3,Actor_04/03-01-02-02-02-01-04.wav,04,neutral,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
04_03-01-02-02-02-02-04_aug1,Actor_04/03-01-02-02-02-02-04.wav,04,neutral,train,1,gain_shift_colored_noise,20260805
04_03-01-02-02-02-02-04_aug2,Actor_04/03-01-02-02-02-02-04.wav,04,neutral,train,2,room_echo_smoothing_noise,20260806
04_03-01-02-02-02-02-04_aug3,Actor_04/03-01-02-02-02-02-04.wav,04,neutral,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
04_03-01-03-01-01-01-04_aug1,Actor_04/03-01-03-01-01-01-04.wav,04,happy,train,1,gain_shift_colored_noise,20260805
04_03-01-03-01-01-01-04_aug2,Actor_04/03-01-03-01-01-01-04.wav,04,happy,train,2,room_echo_smoothing_noise,20260806
04_03-01-03-01-01-01-04_aug3,Actor_04/03-01-03-01-01-01-04.wav,04,happy,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
04_03-01-03-01-01-02-04_aug1,Actor_04/03-01-03-01-01-02-04.wav,04,happy,train,1,gain_shift_colored_noise,20260805
04_03-01-03-01-01-02-04_aug2,Actor_04/03-01-03-01-01-02-04.wav,04,happy,train,2,room_echo_smoothing_noise,20260806
04_03-01-03-01-01-02-04_aug3,Actor_04/03-01-03-01-01-02-04.wav,04,happy,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
04_03-01-03-01-02-01-04_aug1,Actor_04/03-01-03-01-02-01-04.wav,04,happy,train,1,gain_shift_colored_noise,20260805
04_03-01-03-01-02-01-04_aug2,Actor_04/03-01-03-01-02-01-04.wav,04,happy,train,2,room_echo_smoothing_noise,20260806
04_03-01-03-01-02-01-04_aug3,Actor_04/03-01-03-01-02-01-04.wav,04,happy,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
04_03-01-03-01-02-02-04_aug1,Actor_04/03-01-03-01-02-02-04.wav,04,happy,train,1,gain_shift_colored_noise,20260805
04_03-01-03-01-02-02-04_aug2,Actor_04/03-01-03-01-02-02-04.wav,04,happy,train,2,room_echo_smoothing_noise,20260806
04_03-01-03-01-02-02-04_aug3,Actor_04/03-01-03-01-02-02-04.wav,04,happy,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
04_03-01-03-02-01-01-04_aug1,Actor_04/03-01-03-02-01-01-04.wav,04,happy,train,1,gain_shift_colored_noise,20260805
04_03-01-03-02-01-01-04_aug2,Actor_04/03-01-03-02-01-01-04.wav,04,happy,train,2,room_echo_smoothing_noise,20260806
04_03-01-03-02-01-01-04_aug3,Actor_04/03-01-03-02-01-01-04.wav,04,happy,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
04_03-01-03-02-01-02-04_aug1,Actor_04/03-01-03-02-01-02-04.wav,04,happy,train,1,gain_shift_colored_noise,20260805
04_03-01-03-02-01-02-04_aug2,Actor_04/03-01-03-02-01-02-04.wav,04,happy,train,2,room_echo_smoothing_noise,20260806
04_03-01-03-02-01-02-04_aug3,Actor_04/03-01-03-02-01-02-04.wav,04,happy,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
04_03-01-03-02-02-01-04_aug1,Actor_04/03-01-03-02-02-01-04.wav,04,happy,train,1,gain_shift_colored_noise,20260805
04_03-01-03-02-02-01-04_aug2,Actor_04/03-01-03-02-02-01-04.wav,04,happy,train,2,room_echo_smoothing_noise,20260806
04_03-01-03-02-02-01-04_aug3,Actor_04/03-01-03-02-02-01-04.wav,04,happy,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
04_03-01-03-02-02-02-04_aug1,Actor_04/03-01-03-02-02-02-04.wav,04,happy,train,1,gain_shift_colored_noise,20260805
04_03-01-03-02-02-02-04_aug2,Actor_04/03-01-03-02-02-02-04.wav,04,happy,train,2,room_echo_smoothing_noise,20260806
04_03-01-03-02-02-02-04_aug3,Actor_04/03-01-03-02-02-02-04.wav,04,happy,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
04_03-01-04-01-01-01-04_aug1,Actor_04/03-01-04-01-01-01-04.wav,04,sad,train,1,gain_shift_colored_noise,20260805
04_03-01-04-01-01-01-04_aug2,Actor_04/03-01-04-01-01-01-04.wav,04,sad,train,2,room_echo_smoothing_noise,20260806
04_03-01-04-01-01-01-04_aug3,Actor_04/03-01-04-01-01-01-04.wav,04,sad,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
04_03-01-04-01-01-02-04_aug1,Actor_04/03-01-04-01-01-02-04.wav,04,sad,train,1,gain_shift_colored_noise,20260805
04_03-01-04-01-01-02-04_aug2,Actor_04/03-01-04-01-01-02-04.wav,04,sad,train,2,room_echo_smoothing_noise,20260806
04_03-01-04-01-01-02-04_aug3,Actor_04/03-01-04-01-01-02-04.wav,04,sad,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
04_03-01-04-01-02-01-04_aug1,Actor_04/03-01-04-01-02-01-04.wav,04,sad,train,1,gain_shift_colored_noise,20260805
04_03-01-04-01-02-01-04_aug2,Actor_04/03-01-04-01-02-01-04.wav,04,sad,train,2,room_echo_smoothing_noise,20260806
04_03-01-04-01-02-01-04_aug3,Actor_04/03-01-04-01-02-01-04.wav,04,sad,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
04_03-01-04-01-02-02-04_aug1,Actor_04/03-01-04-01-02-02-04.wav,04,sad,train,1,gain_shift_colored_noise,20260805
04_03-01-04-01-02-02-04_aug2,Actor_04/03-01-04-01-02-02-04.wav,04,sad,train,2,room_echo_smoothing_noise,20260806
04_03-01-04-01-02-02-04_aug3,Actor_04/03-01-04-01-02-02-04.wav,04,sad,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
04_03-01-04-02-01-01-04_aug1,Actor_04/03-01-04-02-01-01-04.wav,04,sad,train,1,gain_shift_colored_noise,20260805
04_03-01-04-02-01-01-04_aug2,Actor_04/03-01-04-02-01-01-04.wav,04,sad,train,2,room_echo_smoothing_noise,20260806
04_03-01-04-02-01-01-04_aug3,Actor_04/03-01-04-02-01-01-04.wav,04,sad,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
04_03-01-04-02-01-02-04_aug1,Actor_04/03-01-04-02-01-02-04.wav,04,sad,train,1,gain_shift_colored_noise,20260805
04_03-01-04-02-01-02-04_aug2,Actor_04/03-01-04-02-01-02-04.wav,04,sad,train,2,room_echo_smoothing_noise,20260806
04_03-01-04-02-01-02-04_aug3,Actor_04/03-01-04-02-01-02-04.wav,04,sad,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
04_03-01-04-02-02-01-04_aug1,Actor_04/03-01-04-02-02-01-04.wav,04,sad,train,1,gain_shift_colored_noise,20260805
04_03-01-04-02-02-01-04_aug2,Actor_04/03-01-04-02-02-01-04.wav,04,sad,train,2,room_echo_smoothing_noise,20260806
04_03-01-04-02-02-01-04_aug3,Actor_04/03-01-04-02-02-01-04.wav,04,sad,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
04_03-01-04-02-02-02-04_aug1,Actor_04/03-01-04-02-02-02-04.wav,04,sad,train,1,gain_shift_colored_noise,20260805
04_03-01-04-02-02-02-04_aug2,Actor_04/03-01-04-02-02-02-04.wav,04,sad,train,2,room_echo_smoothing_noise,20260806
04_03-01-04-02-02-02-04_aug3,Actor_04/03-01-04-02-02-02-04.wav,04,sad,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
04_03-01-05-01-01-01-04_aug1,Actor_04/03-01-05-01-01-01-04.wav,04,angry,train,1,gain_shift_colored_noise,20260805
04_03-01-05-01-01-01-04_aug2,Actor_04/03-01-05-01-01-01-04.wav,04,angry,train,2,room_echo_smoothing_noise,20260806
04_03-01-05-01-01-01-04_aug3,Actor_04/03-01-05-01-01-01-04.wav,04,angry,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
04_03-01-05-01-01-02-04_aug1,Actor_04/03-01-05-01-01-02-04.wav,04,angry,train,1,gain_shift_colored_noise,20260805
04_03-01-05-01-01-02-04_aug2,Actor_04/03-01-05-01-01-02-04.wav,04,angry,train,2,room_echo_smoothing_noise,20260806
04_03-01-05-01-01-02-04_aug3,Actor_04/03-01-05-01-01-02-04.wav,04,angry,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
04_03-01-05-01-02-01-04_aug1,Actor_04/03-01-05-01-02-01-04.wav,04,angry,train,1,gain_shift_colored_noise,20260805
04_03-01-05-01-02-01-04_aug2,Actor_04/03-01-05-01-02-01-04.wav,04,angry,train,2,room_echo_smoothing_noise,20260806
04_03-01-05-01-02-01-04_aug3,Actor_04/03-01-05-01-02-01-04.wav,04,angry,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
04_03-01-05-01-02-02-04_aug1,Actor_04/03-01-05-01-02-02-04.wav,04,angry,train,1,gain_shift_colored_noise,20260805
04_03-01-05-01-02-02-04_aug2,Actor_04/03-01-05-01-02-02-04.wav,04,angry,train,2,room_echo_smoothing_noise,20260806
04_03-01-05-01-02-02-04_aug3,Actor_04/03-01-05-01-02-02-04.wav,04,angry,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
04_03-01-05-02-01-01-04_aug1,Actor_04/03-01-05-02-01-01-04.wav,04,angry,train,1,gain_shift_colored_noise,20260805
04_03-01-05-02-01-01-04_aug2,Actor_04/03-01-05-02-01-01-04.wav,04,angry,train,2,room_echo_smoothing_noise,20260806
04_03-01-05-02-01-01-04_aug3,Actor_04/03-01-05-02-01-01-04.wav,04,angry,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
04_03-01-05-02-01-02-04_aug1,Actor_04/03-01-05-02-01-02-04.wav,04,angry,train,1,gain_shift_colored_noise,20260805
04_03-01-05-02-01-02-04_aug2,Actor_04/03-01-05-02-01-02-04.wav,04,angry,train,2,room_echo_smoothing_noise,20260806
04_03-01-05-02-01-02-04_aug3,Actor_04/03-01-05-02-01-02-04.wav,04,angry,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
04_03-01-05-02-02-01-04_aug1,Actor_04/03-01-05-02-02-01-04.wav,04,angry,train,1,gain_shift_colored_noise,20260805
04_03-01-05-02-02-01-04_aug2,Actor_04/03-01-05-02-02-01-04.wav,04,angry,train,2,room_echo_smoothing_noise,20260806
04_03-01-05-02-02-01-04_aug3,Actor_04/03-01-05-02-02-01-04.wav,04,angry,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
04_03-01-05-02-02-02-04_aug1,Actor_04/03-01-05-02-02-02-04.wav,04,angry,train,1,gain_shift_colored_noise,20260805
04_03-01-05-02-02-02-04_aug2,Actor_04/03-01-05-02-02-02-04.wav,04,angry,train,2,room_echo_smoothing_noise,20260806
04_03-01-05-02-02-02-04_aug3,Actor_04/03-01-05-02-02-02-04.wav,04,angry,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
04_03-01-06-01-01-01-04_aug1,Actor_04/03-01-06-01-01-01-04.wav,04,fear,train,1,gain_shift_colored_noise,20260805
04_03-01-06-01-01-01-04_aug2,Actor_04/03-01-06-01-01-01-04.wav,04,fear,train,2,room_echo_smoothing_noise,20260806
04_03-01-06-01-01-01-04_aug3,Actor_04/03-01-06-01-01-01-04.wav,04,fear,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
04_03-01-06-01-01-02-04_aug1,Actor_04/03-01-06-01-01-02-04.wav,04,fear,train,1,gain_shift_colored_noise,20260805
04_03-01-06-01-01-02-04_aug2,Actor_04/03-01-06-01-01-02-04.wav,04,fear,train,2,room_echo_smoothing_noise,20260806
04_03-01-06-01-01-02-04_aug3,Actor_04/03-01-06-01-01-02-04.wav,04,fear,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
04_03-01-06-01-02-01-04_aug1,Actor_04/03-01-06-01-02-01-04.wav,04,fear,train,1,gain_shift_colored_noise,20260805
04_03-01-06-01-02-01-04_aug2,Actor_04/03-01-06-01-02-01-04.wav,04,fear,train,2,room_echo_smoothing_noise,20260806
04_03-01-06-01-02-01-04_aug3,Actor_04/03-01-06-01-02-01-04.wav,04,fear,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
04_03-01-06-01-02-02-04_aug1,Actor_04/03-01-06-01-02-02-04.wav,04,fear,train,1,gain_shift_colored_noise,20260805
04_03-01-06-01-02-02-04_aug2,Actor_04/03-01-06-01-02-02-04.wav,04,fear,train,2,room_echo_smoothing_noise,20260806
04_03-01-06-01-02-02-04_aug3,Actor_04/03-01-06-01-02-02-04.wav,04,fear,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
04_03-01-06-02-01-01-04_aug1,Actor_04/03-01-06-02-01-01-04.wav,04,fear,train,1,gain_shift_colored_noise,20260805
04_03-01-06-02-01-01-04_aug2,Actor_04/03-01-06-02-01-01-04.wav,04,fear,train,2,room_echo_smoothing_noise,20260806
04_03-01-06-02-01-01-04_aug3,Actor_04/03-01-06-02-01-01-04.wav,04,fear,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
04_03-01-06-02-01-02-04_aug1,Actor_04/03-01-06-02-01-02-04.wav,04,fear,train,1,gain_shift_colored_noise,20260805
04_03-01-06-02-01-02-04_aug2,Actor_04/03-01-06-02-01-02-04.wav,04,fear,train,2,room_echo_smoothing_noise,20260806
04_03-01-06-02-01-02-04_aug3,Actor_04/03-01-06-02-01-02-04.wav,04,fear,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
04_03-01-06-02-02-01-04_aug1,Actor_04/03-01-06-02-02-01-04.wav,04,fear,train,1,gain_shift_colored_noise,20260805
04_03-01-06-02-02-01-04_aug2,Actor_04/03-01-06-02-02-01-04.wav,04,fear,train,2,room_echo_smoothing_noise,20260806
04_03-01-06-02-02-01-04_aug3,Actor_04/03-01-06-02-02-01-04.wav,04,fear,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
04_03-01-06-02-02-02-04_aug1,Actor_04/03-01-06-02-02-02-04.wav,04,fear,train,1,gain_shift_colored_noise,20260805
04_03-01-06-02-02-02-04_aug2,Actor_04/03-01-06-02-02-02-04.wav,04,fear,train,2,room_echo_smoothing_noise,20260806
04_03-01-06-02-02-02-04_aug3,Actor_04/03-01-06-02-02-02-04.wav,04,fear,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
04_03-01-07-01-01-01-04_aug1,Actor_04/03-01-07-01-01-01-04.wav,04,disgust,train,1,gain_shift_colored_noise,20260805
04_03-01-07-01-01-01-04_aug2,Actor_04/03-01-07-01-01-01-04.wav,04,disgust,train,2,room_echo_smoothing_noise,20260806
04_03-01-07-01-01-01-04_aug3,Actor_04/03-01-07-01-01-01-04.wav,04,disgust,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
04_03-01-07-01-01-02-04_aug1,Actor_04/03-01-07-01-01-02-04.wav,04,disgust,train,1,gain_shift_colored_noise,20260805
04_03-01-07-01-01-02-04_aug2,Actor_04/03-01-07-01-01-02-04.wav,04,disgust,train,2,room_echo_smoothing_noise,20260806
04_03-01-07-01-01-02-04_aug3,Actor_04/03-01-07-01-01-02-04.wav,04,disgust,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
04_03-01-07-01-02-01-04_aug1,Actor_04/03-01-07-01-02-01-04.wav,04,disgust,train,1,gain_shift_colored_noise,20260805
04_03-01-07-01-02-01-04_aug2,Actor_04/03-01-07-01-02-01-04.wav,04,disgust,train,2,room_echo_smoothing_noise,20260806
04_03-01-07-01-02-01-04_aug3,Actor_04/03-01-07-01-02-01-04.wav,04,disgust,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
04_03-01-07-01-02-02-04_aug1,Actor_04/03-01-07-01-02-02-04.wav,04,disgust,train,1,gain_shift_colored_noise,20260805
04_03-01-07-01-02-02-04_aug2,Actor_04/03-01-07-01-02-02-04.wav,04,disgust,train,2,room_echo_smoothing_noise,20260806
04_03-01-07-01-02-02-04_aug3,Actor_04/03-01-07-01-02-02-04.wav,04,disgust,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
04_03-01-07-02-01-01-04_aug1,Actor_04/03-01-07-02-01-01-04.wav,04,disgust,train,1,gain_shift_colored_noise,20260805
04_03-01-07-02-01-01-04_aug2,Actor_04/03-01-07-02-01-01-04.wav,04,disgust,train,2,room_echo_smoothing_noise,20260806
04_03-01-07-02-01-01-04_aug3,Actor_04/03-01-07-02-01-01-04.wav,04,disgust,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
04_03-01-07-02-01-02-04_aug1,Actor_04/03-01-07-02-01-02-04.wav,04,disgust,train,1,gain_shift_colored_noise,20260805
04_03-01-07-02-01-02-04_aug2,Actor_04/03-01-07-02-01-02-04.wav,04,disgust,train,2,room_echo_smoothing_noise,20260806
04_03-01-07-02-01-02-04_aug3,Actor_04/03-01-07-02-01-02-04.wav,04,disgust,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
04_03-01-07-02-02-01-04_aug1,Actor_04/03-01-07-02-02-01-04.wav,04,disgust,train,1,gain_shift_colored_noise,20260805
04_03-01-07-02-02-01-04_aug2,Actor_04/03-01-07-02-02-01-04.wav,04,disgust,train,2,room_echo_smoothing_noise,20260806
04_03-01-07-02-02-01-04_aug3,Actor_04/03-01-07-02-02-01-04.wav,04,disgust,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
04_03-01-07-02-02-02-04_aug1,Actor_04/03-01-07-02-02-02-04.wav,04,disgust,train,1,gain_shift_colored_noise,20260805
04_03-01-07-02-02-02-04_aug2,Actor_04/03-01-07-02-02-02-04.wav,04,disgust,train,2,room_echo_smoothing_noise,20260806
04_03-01-07-02-02-02-04_aug3,Actor_04/03-01-07-02-02-02-04.wav,04,disgust,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
04_03-01-08-01-01-01-04_aug1,Actor_04/03-01-08-01-01-01-04.wav,04,surprise,train,1,gain_shift_colored_noise,20260805
04_03-01-08-01-01-01-04_aug2,Actor_04/03-01-08-01-01-01-04.wav,04,surprise,train,2,room_echo_smoothing_noise,20260806
04_03-01-08-01-01-01-04_aug3,Actor_04/03-01-08-01-01-01-04.wav,04,surprise,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
04_03-01-08-01-01-02-04_aug1,Actor_04/03-01-08-01-01-02-04.wav,04,surprise,train,1,gain_shift_colored_noise,20260805
04_03-01-08-01-01-02-04_aug2,Actor_04/03-01-08-01-01-02-04.wav,04,surprise,train,2,room_echo_smoothing_noise,20260806
04_03-01-08-01-01-02-04_aug3,Actor_04/03-01-08-01-01-02-04.wav,04,surprise,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
04_03-01-08-01-02-01-04_aug1,Actor_04/03-01-08-01-02-01-04.wav,04,surprise,train,1,gain_shift_colored_noise,20260805
04_03-01-08-01-02-01-04_aug2,Actor_04/03-01-08-01-02-01-04.wav,04,surprise,train,2,room_echo_smoothing_noise,20260806
04_03-01-08-01-02-01-04_aug3,Actor_04/03-01-08-01-02-01-04.wav,04,surprise,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
04_03-01-08-01-02-02-04_aug1,Actor_04/03-01-08-01-02-02-04.wav,04,surprise,train,1,gain_shift_colored_noise,20260805
04_03-01-08-01-02-02-04_aug2,Actor_04/03-01-08-01-02-02-04.wav,04,surprise,train,2,room_echo_smoothing_noise,20260806
04_03-01-08-01-02-02-04_aug3,Actor_04/03-01-08-01-02-02-04.wav,04,surprise,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
04_03-01-08-02-01-01-04_aug1,Actor_04/03-01-08-02-01-01-04.wav,04,surprise,train,1,gain_shift_colored_noise,20260805
04_03-01-08-02-01-01-04_aug2,Actor_04/03-01-08-02-01-01-04.wav,04,surprise,train,2,room_echo_smoothing_noise,20260806
04_03-01-08-02-01-01-04_aug3,Actor_04/03-01-08-02-01-01-04.wav,04,surprise,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
04_03-01-08-02-01-02-04_aug1,Actor_04/03-01-08-02-01-02-04.wav,04,surprise,train,1,gain_shift_colored_noise,20260805
04_03-01-08-02-01-02-04_aug2,Actor_04/03-01-08-02-01-02-04.wav,04,surprise,train,2,room_echo_smoothing_noise,20260806
04_03-01-08-02-01-02-04_aug3,Actor_04/03-01-08-02-01-02-04.wav,04,surprise,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
04_03-01-08-02-02-01-04_aug1,Actor_04/03-01-08-02-02-01-04.wav,04,surprise,train,1,gain_shift_colored_noise,20260805
04_03-01-08-02-02-01-04_aug2,Actor_04/03-01-08-02-02-01-04.wav,04,surprise,train,2,room_echo_smoothing_noise,20260806
04_03-01-08-02-02-01-04_aug3,Actor_04/03-01-08-02-02-01-04.wav,04,surprise,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
04_03-01-08-02-02-02-04_aug1,Actor_04/03-01-08-02-02-02-04.wav,04,surprise,train,1,gain_shift_colored_noise,20260805
04_03-01-08-02-02-02-04_aug2,Actor_04/03-01-08-02-02-02-04.wav,04,surprise,train,2,room_echo_smoothing_noise,20260806
04_03-01-08-02-02-02-04_aug3,Actor_04/03-01-08-02-02-02-04.wav,04,surprise,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
05_03-01-01-01-01-01-05_aug1,Actor_05/03-01-01-01-01-01-05.wav,05,neutral,train,1,gain_shift_colored_noise,20260805
05_03-01-01-01-01-01-05_aug2,Actor_05/03-01-01-01-01-01-05.wav,05,neutral,train,2,room_echo_smoothing_noise,20260806
05_03-01-01-01-01-01-05_aug3,Actor_05/03-01-01-01-01-01-05.wav,05,neutral,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
05_03-01-01-01-01-02-05_aug1,Actor_05/03-01-01-01-01-02-05.wav,05,neutral,train,1,gain_shift_colored_noise,20260805
05_03-01-01-01-01-02-05_aug2,Actor_05/03-01-01-01-01-02-05.wav,05,neutral,train,2,room_echo_smoothing_noise,20260806
05_03-01-01-01-01-02-05_aug3,Actor_05/03-01-01-01-01-02-05.wav,05,neutral,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
05_03-01-01-01-02-01-05_aug1,Actor_05/03-01-01-01-02-01-05.wav,05,neutral,train,1,gain_shift_colored_noise,20260805
05_03-01-01-01-02-01-05_aug2,Actor_05/03-01-01-01-02-01-05.wav,05,neutral,train,2,room_echo_smoothing_noise,20260806
05_03-01-01-01-02-01-05_aug3,Actor_05/03-01-01-01-02-01-05.wav,05,neutral,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
05_03-01-01-01-02-02-05_aug1,Actor_05/03-01-01-01-02-02-05.wav,05,neutral,train,1,gain_shift_colored_noise,20260805
05_03-01-01-01-02-02-05_aug2,Actor_05/03-01-01-01-02-02-05.wav,05,neutral,train,2,room_echo_smoothing_noise,20260806
05_03-01-01-01-02-02-05_aug3,Actor_05/03-01-01-01-02-02-05.wav,05,neutral,train,3,same_emotion_blend_spectral_tilt_dropout,20260807
05_03-01-02-01-01-01-05_aug1,Actor_05/03-01-02-01-01-01-05.wav,05,neutral,train,1,gain_shift_colored_noise,20260805
05_03-01-02-01-01-01-05_aug2,Actor_05/03-01-02-01-01-01-05.wav,05,neutral,train,2,room_echo_smoothing_noise,20260806
